日付,機種名,台番,累計ゲーム数,BIG回数,REG回数,最大放出数,推測差枚,合算確率,REG確率,最有力設定,設定1(%),設定2(%),設定3(%),設定4(%),設定V(%)
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,331,6680,31,20,3764,2837,131.0,334.0,設定V,4.4,7.6,13.9,26.6,47.6
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,330,1949,3,7,418,-906,194.9,278.4,設定3,19.0,20.1,20.9,20.7,19.3
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,329,4362,17,10,2030,443,161.6,436.2,設定4,17.4,19.5,21.3,22.0,19.9
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,328,2915,10,6,1458,-217,182.2,485.8,設定2,21.9,21.9,21.2,19.3,15.6
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,327,4177,14,9,750,-361,181.6,464.1,設定2,22.1,22.4,21.7,19.2,14.5
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,326,4472,20,9,1919,1093,154.2,496.9,設定4,16.9,19.0,21.0,22.3,20.8
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,325,4888,19,8,1465,64,181.0,611.0,設定1,25.2,24.1,21.7,17.5,11.5
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,324,3951,14,4,2179,-692,219.5,987.8,設定1,32.9,27.0,20.2,13.1,6.8
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,323,4445,20,6,1424,741,171.0,740.8,設定1,24.1,23.3,21.5,18.2,12.9
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,322,4359,16,6,936,-384,198.1,726.5,設定1,29.1,25.7,21.1,15.2,8.9
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,321,733,1,0,313,-723,733.0,0.0,設定1,26.9,23.9,20.4,16.5,12.4
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,320,4141,9,10,552,-1740,217.9,414.1,設定1,26.4,24.8,21.7,16.6,10.5
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,319,5759,15,20,1449,-854,164.5,287.9,設定V,11.4,15.3,20.4,25.3,27.6
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,372,4972,12,16,776,-1198,177.6,310.8,設定4,16.1,19.0,21.7,22.7,20.5
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,371,2663,9,5,1069,-303,190.2,532.6,設定1,23.2,22.6,21.2,18.5,14.5
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,370,789,1,1,321,-672,394.5,789.0,設定1,24.8,22.9,20.6,17.6,14.2
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,369,3202,8,5,728,-1376,246.3,640.4,設定1,30.8,26.2,20.6,14.2,8.2
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,368,3400,12,10,1606,241,154.5,340.0,設定V,14.5,17.2,20.3,23.3,24.7
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,367,3948,10,10,1376,-1156,197.4,394.8,設定2,22.8,22.9,21.8,18.7,13.7
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,366,5576,20,17,2038,574,150.7,328.0,設定V,10.2,14.0,19.3,25.7,30.7
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,365,6632,25,13,1369,122,174.5,510.2,設定2,22.5,23.2,22.5,19.1,12.7
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,364,892,4,1,602,118,178.4,892.0,設定1,21.4,21.0,20.4,19.4,17.8
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,363,3640,21,9,3358,2580,121.3,404.4,設定V,8.7,11.9,17.0,25.4,36.9
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,362,976,1,4,518,-546,195.2,244.0,設定4,19.0,19.7,20.4,20.6,20.3
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,361,5797,22,20,1408,1276,138.0,289.9,設定V,5.7,9.2,15.6,26.7,42.8
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,360,1525,5,0,1165,-593,305.0,0.0,設定1,29.9,25.3,20.2,14.9,9.8
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,359,5953,19,13,1178,-790,186.0,457.9,設定2,23.8,23.9,22.4,18.2,11.7
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,358,3218,13,10,2091,810,139.9,321.8,設定V,11.8,14.8,19.0,24.4,29.9
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,357,1799,8,2,1000,215,179.9,899.5,設定1,23.0,22.1,20.7,18.7,15.5
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,356,877,0,1,131,-1108,877.0,877.0,設定1,27.3,24.2,20.5,16.2,11.8
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,355,4310,15,10,1044,-107,172.4,431.0,設定3,19.6,20.9,21.6,20.7,17.1
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,354,4247,16,6,1163,-226,193.0,707.8,設定1,27.8,25.2,21.2,15.9,9.8
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,353,2633,8,3,868,-832,239.4,877.7,設定1,29.8,25.6,20.6,14.9,9.2
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,352,2558,8,6,970,-336,182.7,426.3,設定2,20.9,21.3,21.1,19.8,16.9
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,351,992,3,0,616,-465,330.7,0.0,設定1,26.8,23.8,20.4,16.5,12.4
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,350,6547,29,16,2344,1881,145.5,409.2,設定V,10.3,14.1,19.4,26.0,30.1
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,349,7582,37,19,3650,3305,135.4,399.1,設定V,5.9,9.5,16.0,27.3,41.3
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,348,3826,12,12,1054,-99,159.4,318.8,設定V,14.2,17.0,20.4,23.5,24.8
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,347,5166,17,16,1162,87,156.5,322.9,設定V,12.0,15.5,20.1,24.9,27.5
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,346,1660,6,1,976,-342,237.1,1660.0,設定1,27.1,24.2,20.6,16.4,11.8
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,345,5257,27,11,3242,2429,138.3,477.9,設定V,11.4,14.7,19.3,25.2,29.5
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,344,5525,17,11,1628,-1069,197.3,502.3,設定1,27.3,25.4,21.8,16.1,9.3
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,343,3306,6,8,495,-1757,236.1,413.2,設定1,26.9,24.8,21.4,16.3,10.6
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,342,4748,20,11,1838,963,153.2,431.6,設定4,15.0,17.8,20.8,23.3,23.1
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,341,1363,6,1,1099,76,194.7,1363.0,設定1,23.7,22.4,20.6,18.2,15.0
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,340,2906,12,3,1172,29,193.7,968.7,設定1,26.8,24.3,20.9,16.6,11.4
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,339,3686,13,6,1143,-370,194.0,614.3,設定1,26.0,24.3,21.3,17.0,11.4
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,338,514,1,0,315,-413,514.0,0.0,設定1,24.3,22.6,20.4,17.8,14.9
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,337,9327,41,19,4093,2088,155.4,490.9,設定4,14.3,18.1,22.2,24.6,20.8
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,336,3655,12,9,1662,-248,174.0,406.1,設定3,19.4,20.7,21.4,20.7,17.8
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,335,5675,30,17,3834,3554,120.7,333.8,設定V,3.7,6.5,12.4,25.6,51.9
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,334,5566,22,10,2154,302,173.9,556.6,設定2,23.0,23.2,22.0,18.8,13.0
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,333,3275,19,6,2679,2082,131.0,545.8,設定V,13.5,16.0,19.4,23.7,27.4
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,332,1928,6,5,1125,-201,175.3,385.6,設定3,19.5,20.3,20.7,20.5,19.0
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,331,2258,7,6,820,-225,173.7,376.3,設定3,19.1,20.1,20.8,20.7,19.2
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,330,4009,17,6,2024,421,174.3,668.2,設定1,23.7,23.1,21.4,18.4,13.4
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,329,3125,15,8,2364,1306,135.9,390.6,設定V,12.7,15.5,19.2,24.0,28.5
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,328,5886,21,15,2001,188,163.5,392.4,設定4,15.7,18.6,21.6,23.2,20.9
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,327,1565,4,4,634,-442,195.6,391.2,設定2,21.0,21.1,20.8,19.6,17.5
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,326,6890,18,9,1051,-2945,255.2,765.6,設定1,45.4,29.9,16.3,6.7,1.8
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,325,4343,13,9,960,-908,197.4,482.6,設定1,25.4,24.2,21.7,17.3,11.4
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,324,7819,40,29,5533,5206,113.3,269.6,設定V,0.5,1.4,4.6,18.1,75.4
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,323,3220,11,5,1211,-465,201.2,644.0,設定1,26.5,24.3,21.2,16.7,11.3
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,322,6197,18,13,948,-1446,199.9,476.7,設定1,27.9,26.0,22.0,15.6,8.5
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,321,7454,39,24,5628,4759,118.3,310.6,設定V,1.3,3.0,7.8,22.5,65.3
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,320,1150,3,3,443,-298,191.7,383.3,設定2,20.5,20.7,20.6,19.9,18.4
2026-07-14,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,319,4790,20,5,1283,124,191.6,958.0,設定1,30.6,26.3,20.8,14.4,7.9
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,372,4430,18,11,1620,789,152.8,402.7,設定V,14.5,17.4,20.6,23.5,24.0
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,371,1432,4,4,683,-254,179.0,358.0,設定3,19.6,20.2,20.6,20.4,19.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,370,6132,23,11,1264,-54,180.4,557.5,設定1,25.1,24.5,22.1,17.5,10.8
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,369,1603,3,5,647,-678,200.4,320.6,設定3,20.3,20.7,20.8,20.0,18.1
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,368,1594,4,2,1032,-743,265.7,797.0,設定1,26.7,24.0,20.7,16.6,12.0
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,367,2561,10,3,930,-107,197.0,853.7,設定1,25.9,23.8,20.9,17.1,12.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,366,3758,14,7,1520,-29,179.0,536.9,設定1,22.7,22.6,21.5,18.9,14.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,365,3821,15,10,1511,583,152.8,382.1,設定V,14.8,17.4,20.4,23.3,24.2
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,364,7438,31,19,2233,1636,148.8,391.5,設定V,9.8,13.8,19.6,26.5,30.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,363,849,3,0,466,-263,283.0,0.0,設定1,25.1,23.0,20.5,17.4,14.0
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,362,5090,19,14,1861,558,154.2,363.6,設定V,13.0,16.3,20.4,24.4,25.9
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,361,4586,13,8,1319,-1381,218.4,573.2,設定1,30.8,26.6,21.0,14.1,7.6
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,360,4889,19,7,1269,-67,188.0,698.4,設定1,27.9,25.3,21.4,15.9,9.5
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,359,1733,3,5,497,-861,216.6,346.6,設定1,21.7,21.6,21.0,19.2,16.4
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,358,7124,25,22,3017,598,151.6,323.8,設定V,8.4,12.5,18.8,26.9,33.5
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,357,1302,4,2,586,-330,217.0,651.0,設定1,23.4,22.3,20.7,18.4,15.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,356,7220,29,21,2573,1580,144.4,343.8,設定V,7.1,11.1,17.5,27.2,37.1
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,355,5054,16,11,713,-716,187.2,459.5,設定1,23.6,23.5,22.1,18.3,12.5
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,354,4823,14,8,897,-1404,219.2,602.9,設定1,31.9,27.0,20.7,13.5,6.9
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,353,3176,12,9,1537,428,151.2,352.9,設定V,14.6,17.2,20.2,23.2,24.9
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,352,3708,11,10,795,-505,176.6,370.8,設定3,18.9,20.4,21.4,21.0,18.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,351,1502,3,4,534,-665,214.6,375.5,設定1,21.8,21.6,20.8,19.2,16.6
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,350,3352,15,7,2164,855,152.4,478.9,設定4,17.0,18.8,20.7,22.0,21.4
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,349,4940,22,13,2416,1576,141.1,380.0,設定V,10.5,13.9,18.9,25.4,31.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,348,1748,3,3,439,-1142,291.3,582.7,設定1,27.3,24.4,20.7,16.2,11.4
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,347,4202,12,10,1186,-890,191.0,420.2,設定2,22.7,22.8,21.9,18.8,13.8
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,346,926,2,2,545,-423,231.5,463.0,設定1,22.1,21.5,20.6,19.0,16.8
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,345,6509,27,14,2890,1050,158.8,464.9,設定4,16.2,19.1,21.8,23.0,20.0
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,344,3073,11,2,1228,-648,236.4,1536.5,設定1,33.0,26.7,19.9,13.2,7.2
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,343,1360,4,4,792,-152,170.0,340.0,設定4,18.8,19.7,20.4,20.8,20.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,342,2078,10,0,1102,185,207.8,0.0,設定1,28.6,24.8,20.4,15.7,10.6
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,341,1805,5,4,853,-469,200.6,451.2,設定1,22.2,21.8,20.9,19.0,16.0
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,340,6545,29,7,1881,713,181.8,935.0,設定1,31.4,26.9,20.9,13.9,6.9
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,339,3366,7,7,840,-1660,240.4,480.9,設定1,28.8,25.6,21.1,15.3,9.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,338,1093,5,0,545,16,218.6,0.0,設定1,24.9,22.9,20.5,17.6,14.1
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,337,7656,26,13,2125,-1011,196.3,588.9,設定1,32.1,27.8,21.2,13.1,5.7
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,336,7343,31,11,1727,730,174.8,667.5,設定1,26.7,25.4,22.1,16.6,9.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,335,1154,3,3,592,-303,192.3,384.7,設定2,20.6,20.7,20.6,19.9,18.3
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,334,7261,27,18,2454,508,161.4,403.4,設定4,14.5,18.1,21.8,24.1,21.5
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,333,1220,3,0,477,-787,406.7,0.0,設定1,29.5,25.1,20.2,15.1,10.2
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,332,5512,24,14,2174,1522,145.1,393.7,設定V,11.0,14.6,19.5,25.4,29.5
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,331,6714,31,16,3515,2269,142.9,419.6,設定V,9.6,13.4,19.0,26.3,31.7
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,330,1667,4,3,405,-716,238.1,555.7,設定1,24.8,23.2,20.9,17.6,13.6
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,329,3847,8,12,1142,-1377,192.3,320.6,設定3,19.6,21.0,21.8,20.6,17.0
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,328,1350,3,1,479,-840,337.5,1350.0,設定1,28.2,24.6,20.4,15.8,11.0
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,327,1928,3,4,428,-1267,275.4,482.0,設定1,26.6,24.2,20.9,16.6,11.7
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,326,7043,25,14,1128,-327,180.6,503.1,設定2,24.4,24.4,22.5,17.9,10.8
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,325,2823,6,6,871,-1335,235.2,470.5,設定1,26.8,24.5,21.2,16.4,11.0
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,324,4407,9,12,675,-1856,209.9,367.2,設定1,24.1,23.8,22.1,17.9,12.1
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,323,5566,23,15,2127,1264,146.5,371.1,設定V,10.7,14.3,19.4,25.6,30.1
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,322,2681,6,6,792,-1134,223.4,446.8,設定1,25.2,23.7,21.3,17.3,12.4
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,321,6184,28,14,3089,1821,147.2,441.7,設定V,12.2,15.7,20.2,25.1,26.9
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,320,2563,7,4,554,-915,233.0,640.8,設定1,27.8,24.8,20.9,16.0,10.6
2026-07-13,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,319,7013,19,21,1257,-1247,175.3,334.0,設定4,15.5,19.1,22.5,23.3,19.6
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,372,5470,18,13,1732,-419,176.5,420.8,設定3,20.1,21.6,22.2,20.4,15.6
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,371,1383,6,2,646,178,172.9,691.5,設定1,21.3,21.1,20.6,19.5,17.5
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,370,7421,25,16,2103,-601,181.0,463.8,設定2,23.3,24.0,22.8,18.5,11.3
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,369,965,2,2,417,-478,241.2,482.5,設定1,22.6,21.8,20.6,18.8,16.3
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,368,5170,16,10,1498,-1010,198.8,517.0,設定1,27.5,25.4,21.7,16.0,9.4
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,367,3667,10,3,849,-1669,282.1,1222.3,設定1,38.4,28.3,18.6,10.2,4.4
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,366,6268,18,21,1648,-506,160.7,298.5,設定V,10.4,14.5,20.0,25.9,29.1
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,365,1671,4,3,671,-722,238.7,557.0,設定1,24.9,23.2,20.9,17.6,13.5
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,364,4099,14,9,1410,-251,178.2,455.4,設定2,21.3,21.9,21.7,19.7,15.4
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,363,1216,3,1,554,-651,304.0,1216.0,設定1,26.6,23.9,20.6,16.6,12.3
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,362,6627,32,30,5497,4524,106.9,220.9,設定V,0.3,1.0,3.5,15.8,79.4
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,361,5005,12,10,944,-2025,227.5,500.5,設定1,31.6,27.1,21.0,13.6,6.8
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,360,4436,13,8,822,-1169,211.2,554.5,設定1,29.1,25.9,21.2,15.1,8.7
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,359,3277,11,6,772,-416,192.8,546.2,設定1,24.4,23.4,21.3,17.9,13.0
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,358,5017,18,8,1771,-430,193.0,627.1,設定1,28.1,25.5,21.4,15.7,9.2
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,357,6813,28,13,2254,803,166.2,524.1,設定3,20.3,21.9,22.4,20.6,14.9
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,356,6243,32,12,3029,2726,141.9,520.2,設定V,12.1,15.5,19.9,25.1,27.3
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,355,3154,10,7,1060,-424,185.5,450.6,設定2,21.9,22.0,21.4,19.3,15.4
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,354,4600,16,5,1512,-855,219.0,920.0,設定1,34.5,27.6,19.9,12.2,5.8
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,353,6019,28,10,3187,1534,158.4,601.9,設定3,19.4,21.0,21.9,21.1,16.7
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,352,1519,2,1,576,-1391,506.3,1519.0,設定1,31.7,26.0,20.0,13.8,8.4
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,351,6627,22,15,1987,-545,179.1,441.8,設定2,21.7,22.9,22.6,19.5,13.2
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,350,1043,1,0,329,-1161,1043.0,0.0,設定1,30.5,25.5,20.1,14.5,9.5
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,349,5327,22,10,1846,640,166.5,532.7,設定3,20.5,21.6,21.9,20.3,15.7
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,348,3260,11,7,1046,-262,181.1,465.7,設定2,21.6,21.9,21.4,19.5,15.7
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,347,4528,17,6,942,-311,196.9,754.7,設定1,29.5,25.9,21.0,15.0,8.6
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,346,5554,24,12,3112,1203,154.3,462.8,設定4,15.4,18.2,21.2,23.3,21.9
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,345,4044,16,7,1508,190,175.8,577.7,設定1,22.9,22.7,21.5,18.8,14.0
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,344,8188,42,32,6468,5699,110.6,255.9,設定V,0.3,0.8,3.2,15.3,80.4
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,343,2474,7,4,669,-790,224.9,618.5,設定1,26.8,24.3,21.0,16.5,11.4
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,342,848,1,1,311,-755,424.0,848.0,設定1,25.5,23.3,20.6,17.2,13.5
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,341,7446,28,20,2516,819,155.1,372.3,設定V,11.1,15.2,20.5,25.9,27.3
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,340,4155,10,7,685,-1838,244.4,593.6,設定1,33.1,27.3,20.3,12.8,6.4
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,339,1000,2,2,385,-528,250.0,500.0,設定1,23.0,22.0,20.6,18.6,15.8
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,338,6504,25,23,2894,1603,135.5,282.8,設定V,4.1,7.3,13.7,26.5,48.4
2026-07-12,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,337,4725,19,9,1646,424,168.8,525.0,設定3,20.8,21.7,21.7,20.1,15.7
